time_s,snr_db
12396.312,2.2900255839670165
12396.312,2.3370589077954342
12396.328,2.344351409303107
12396.343,2.3403027550407054
12396.343,2.3191869630466044
12396.359,2.2803931441301017
12396.375,2.2681306304460747
12396.375,2.244352127771184
12396.39,2.249800796610642
12396.406,2.2086106898277627
12396.421,2.2087699019312534
12396.421,2.213951461353652
12396.437,2.211970148250645
12396.437,2.216476916950481
12396.453,2.2266472220572338
12396.468,2.2517864993968923
12396.468,2.28078072839567
12396.484,2.231547585056908
12396.484,0.24067710180712562
12396.5,0.15431299518477404
12396.531,0.10052782850294227
12396.562,0.10429611322279483
12396.578,0.11397996119103893
12396.593,0.12686425097312998
12396.593,0.13771316467069358
12396.609,0.14876655383047696
12396.609,0.15760335449566126
12396.656,0.16797174697481965
12396.718,0.1065928652379382
12396.734,0.07224686601639922
12396.734,0.051999702462482596
12396.75,0.03318567003694969
12396.75,0.032330702278370746
12396.765,0.04270183364791729
12396.796,0.059776523042610365
12396.796,0.07737983754267079
12396.812,0.07745148316096676
12396.828,0.08672654867823244
12396.828,0.07600421807918192
12396.828,0.05275613012761313
12396.828,0.052935182889278384
12396.843,0.05594089733557987
12396.843,0.053957577085711084
12396.843,0.06128873105975579
12396.859,0.060469244027619176
12396.859,0.027829554391003552
12396.875,0.0005050752604906671
12396.875,0.0025884465215400493
12396.875,0.001918723056998286
12396.875,0.0020809828462214686
12396.875,0.0007244371890828087
12396.875,9.076651796287186e-06
12396.89,0.0003314494224310632
12396.89,0.0016339981858220088
12396.89,0.0031417950672542106
12396.89,0.0051554521968686946
12396.89,0.006463444938111704
12396.89,0.008239164925578838
12396.906,0.010930221683921989
12396.906,0.011336296318456406
12396.921,0.007781780392022787
12396.921,0.0033653733023294016
12396.937,0.001644166605807121
12396.937,0.0009784751198680971
12396.953,0.0026934488649092477
12396.968,0.008263295414717802
12396.968,0.02391157704380361
12396.984,0.04099444410077772
12396.984,0.0580534385897007
12397.0,0.07520082965402458
12397.015,0.09235680325443445
12397.015,0.10959562121375505
12397.031,0.12663453627855353
12397.046,0.1409269905008251
12397.046,0.1491044533748011
12397.062,0.14394225871068358
12397.078,0.10576084064089133
12397.078,0.04417421834461436
12397.093,0.007757792013334187
12397.093,9.488645127629898e-07
12397.109,0.004477227131715126
12397.125,0.013906923247315336
12397.125,0.020371005330961478
12397.14,0.01988586367281012
12397.14,0.015800721535065423
12397.156,0.010938775166207334
12397.171,0.006665058328478399
12397.187,0.0034366559187409317
12397.187,0.0013124385606873156
12397.203,0.00021406185787358918
12397.218,3.749288147755771e-05
12397.218,0.0006778346006344983
12397.234,0.0020319238811059835
12397.234,0.0040130434418167655
12397.25,0.00654375945905731
12397.265,0.009560546888177762
12397.265,0.01300640135037395
12397.281,0.015805303349740802
12397.296,0.012830307143835429
12397.296,0.005712932170972456
12397.312,0.0009431038881617977
12397.328,0.00017071049548315987
12397.328,0.002852292128190168
12397.343,0.005326315322925604
12397.359,0.005274701764382253
12397.359,0.003971080477816979
12397.375,0.0024416832336088203
12397.375,0.0011801055092911818
12397.39,0.0003594455108897032
12397.406,1.408124332579903e-05
12397.421,0.0001224022284905086
12397.421,0.0006475847390858334
12397.437,0.0015530366450123042
12397.437,0.002804138844772618
12397.453,0.004371096658699052
12397.468,0.005439106384153577
12397.468,0.0029050604193921513
12397.484,0.0005133852651329768
12397.484,0.00012924652608424598
12397.5,0.0015433235687036817
12397.515,0.00193295614840631
12397.531,0.0014635491346006162
12397.531,0.0007845754602872879
12397.546,0.0002537493865923579
12397.546,1.0632514651866194e-05
12397.562,8.966098352001674e-05
12397.578,0.00048411193600930334
12397.578,0.0011712675821298516
12397.593,0.002126223550794241
12397.609,0.003329386894504916
12397.625,0.004754115396860857
12397.625,0.006382626722374512
12397.625,0.008199297971833339
12397.64,0.010189527681382395
12397.656,0.00837558851220916
12397.656,0.004424968580611636
12397.671,0.0012949010691865781
12397.687,2.2021178603974016e-05
12397.687,0.00011215021938615752
12397.703,0.00011659246995230954
12397.718,1.9173706739779435e-05
12397.718,2.368221777455595e-05
12397.734,0.0002304311148196616
12397.75,0.0006656676866692537
12397.765,0.0013240781704161478
12397.781,0.0021907198594986648
12397.796,0.003252101955095967
12397.812,0.004489142545517526
12397.828,0.005888441764770979
12397.828,0.007435363781486451
12397.843,0.009121173949236361
12397.859,0.010932575962397538
12397.89,0.010825970585920237
12397.906,0.00721890054139465
12397.921,0.003390571155846582
12397.921,0.0008679380204547275
12397.921,0.00014179308587233084
12397.937,9.922765940409214e-05
12397.937,0.00021889668622340357
12397.953,0.0005069777909019854
12397.953,0.0009842042081327736
12397.968,0.001648120181498871
12397.984,0.002485548958669896
12398.031,0.003481658542662548
12398.062,0.0046248155385959005
12398.171,0.0059006118917620115
12398.187,0.007298656159864677
12398.187,0.008806910391384452
12398.187,0.009243876328467914
12398.203,0.0063984527153653735
12398.218,0.003134999196594841
12398.234,0.0008756619612639611
12398.328,9.843682231954681e-06
12398.343,4.914735024182254e-05
12398.39,3.6986359462163805e-05
12398.406,8.893036291584887e-08
12398.406,5.6866074244988366e-05
12398.406,0.0002618175781854654
12398.421,0.0006284279961532184
12398.421,0.0011494861256984977
12398.421,0.0018176618133797571
12398.421,0.002619584419428507
12398.421,0.0035461418973069085
12398.437,0.004589612271578018
12398.437,0.005736883133387027
12398.437,0.006979532867239437
12398.437,0.0077631312801838175
12398.453,0.006878003670468173
12398.453,0.004222546349624142
12398.562,0.0017622596002461544
12398.578,0.00031067832031172603
12398.578,4.2661854234018954e-05
12398.578,0.00015249608244595635
12398.593,9.763231201039788e-05
12398.593,1.4344613345239642e-05
12398.593,1.4591518829837723e-05
12398.593,0.00014382960759496536
12398.593,0.00041188788783476707
12398.609,0.0008158500678568435
12398.609,0.001346471965700134
12398.609,0.0019938933038136175
12398.609,0.0027503667352467417
12398.625,0.003608473559473398
12398.625,0.004008679707940693
12398.625,0.002565207526478538
12398.625,0.0009714540297368896
12398.625,8.745855649546867e-05
12398.64,0.00016374645788262617
12398.64,0.000477255481191126
12398.64,0.00044178686137562345
12398.64,0.0002501769001309135
12398.64,7.645205824221989e-05
12398.656,8.99167187959605e-07
12398.656,4.980311745836064e-05
12398.656,0.00022637333700419734
12398.656,0.0005253614392188819
12398.656,0.0009389842858648091
12398.671,0.0014605929002347144
12398.671,0.0020809930033494134
12398.671,0.0027940091070519013
12398.671,0.00359145864613669
12398.671,0.004467654777234167
12398.671,0.005148911934323015
12398.687,0.004530811925591896
12398.687,0.002696957241531398
12398.687,0.0010348043080899488
12398.687,0.00012282887253921957
12398.687,9.988680358805563e-05
12398.703,0.0003289956367702525
12398.703,0.00029648983368963045
12398.703,0.00015171149311359812
12398.703,3.275717029362604e-05
12398.703,2.3135400145467704e-06
12398.718,8.058313493969494e-05
12398.718,0.00026939932292721966
12398.718,0.0005650684129866224
12398.718,0.0009604630497278126
12398.718,0.0014474766205690962
12398.718,0.0020216638081932965
12398.734,0.0026742460810064085
12398.734,0.003401671519071882
12398.734,0.003881062118161489
12398.734,0.0033411520948029736
12398.75,0.0018795226871787451
12398.75,0.0006198930491597781
12398.765,2.7008932209413334e-05
12398.765,0.0001047628531987431
12398.781,0.00019311962275945154
12398.796,0.00012697401177086967
12398.796,3.470969725040561e-05
12398.812,3.9675197685124304e-07
12398.828,5.7087570830602056e-05
12398.828,0.000212156874910058
12398.843,0.00046394441379302983
12398.843,0.0008058850384781448
12398.859,0.0012330135306081094
12398.875,0.001575660807851383
12398.89,0.0016805797649160079
12398.89,0.0015632845598037993
12398.906,0.0013184051677218762
12398.906,0.0010170228722362795
12398.921,0.0007386882384890388
12398.937,0.0005003969395367513
12398.937,0.00030470447085116924
12398.953,0.00018213313479223343
12399.062,8.402017268831395e-05
12399.062,2.839674424288461e-05
12399.078,6.195387903435745e-06
12399.078,1.4402028738124381e-06
12399.078,3.2441571112239197e-06
12399.14,1.8541908546754863e-05
12399.171,6.974858711203549e-05
12399.187,0.00017055679184370956
12399.187,0.000295275809444909
12399.203,0.0004351626080363906
12399.234,0.0005249138781002203
12399.265,0.0005725386221905313
12399.265,0.0005672435449646609
12399.265,0.0005360484121001975
12399.281,0.00047999463540160484
12399.39,0.0004133631535895962
12399.39,0.0005022768861733895
12399.406,0.0005574435311135924
12399.421,0.000587780451212975
12399.421,0.0006387107815986249
12399.437,0.0007815497335952196
12399.453,0.0008430010857567013
12399.468,0.0008716726142494126
12399.468,0.0008477047067892911
12399.468,0.0007879295410397844
12399.468,0.0005682719610498018
12399.484,0.000635346488317663
12399.484,0.0006185554477504972
12399.484,0.0006091654185131081
12399.484,0.0005965985622232776
12399.5,0.0005790076004406771
12399.5,0.000555893844437353
12399.593,0.0005221064888991309
12399.593,0.0003579308784826329
12399.625,0.0004241909329193299
12399.625,0.0006374557190704955
12399.625,0.000724146065330642
12399.656,0.0010427275010697727
12399.656,0.001374775837007039
12399.671,0.0014282785586455606
12399.671,0.0014845535667200726
12399.796,0.001498886738948223
12399.828,0.0014074459440430065
12399.828,0.0013232748202730194
12399.828,0.0012550447125855783
12399.843,0.0012102968957545233
12399.843,0.0011362088806682574
12399.859,0.0010776099747906122
12399.968,0.0010100487736471864
12400.0,0.0009346976397954774
12400.015,0.0008832195966166254
12400.015,0.0008740074842065398
12400.015,0.0008907379754780085
12400.031,0.0008795427835544888
12400.046,0.000852237563374383
12400.046,0.0007649575408354655
12400.062,0.0006397164083656718
12400.062,0.00039682420721660655
12400.062,0.00017630346566404326
12400.078,3.7782289457112046e-05
12400.078,1.2427673104011226e-06
12400.078,6.989681662917456e-05
12400.078,0.000241101425393892
12400.093,0.00046423732820630046
12400.093,0.0006570779714576628
12400.093,0.0007704911434980024
12400.093,0.0007497318689342421
12400.093,0.0005086669554229627
12400.093,0.00014229801110136322
12400.109,1.640169045656063e-05
12400.109,0.000507956194944715
12400.109,0.0017812017723850635
12400.109,0.003828283552099964
12400.109,0.0050532469632132825
12400.109,0.004896375910892635
12400.125,0.004154508213729614
12400.125,0.00325378175072976
12400.125,0.0023874549979033153
12400.125,0.0016342341599511368
12400.125,0.001022147269564041
12400.14,0.000556502412466427
12400.14,0.00023501941065299248
12400.14,5.2006412571511605e-05
12400.14,5.952257687101377e-07
12400.14,7.402961024890034e-05
12400.14,0.00026551092448032795
12400.156,0.000568749109150468
12400.156,0.0009785258367204076
12400.156,0.0013456589695087372
12400.156,0.0010271200540862867
12400.156,0.0003192165745934634
12400.171,3.9088961759729774e-07
12400.171,0.0004492864019883944
12400.171,0.0018336403732314248
12400.171,0.002858420607661904
12400.171,0.0027970077572812193
12400.171,0.0022536808766790563
12400.187,0.0015977560790043674
12400.187,0.0010024947917021347
12400.187,0.0005307487157781347
12400.187,0.00020596001679196242
12400.187,3.274958342253355e-05
12400.187,7.739306493410724e-06
12400.203,0.0001245067263883608
12400.203,0.0003754534384953725
12400.203,0.000753983077196854
12400.203,0.0010375487004042946
12400.203,0.00045430459884401744
12400.218,1.2280679950212282e-05
12400.218,0.0003095607736316392
12400.218,0.0013154604778181887
12400.218,0.0015377836986061393
12400.218,0.0012472913502196525
12400.234,0.0008057367329349648
12400.234,0.0004061232467247148
12400.234,0.00013048449156555743
12400.234,6.229389664216339e-06
12400.234,4.079350660152516e-05
12400.234,0.00023080914818709408
12400.25,0.0005699442640184951
12400.25,0.001050186311100178
12400.25,0.0016638838434757002
12400.25,0.0024025488908443445
12400.25,0.0032600001367558574
12400.265,0.004227498285911507
12400.265,0.0034457938198502805
12400.265,0.0017702560968739824
12400.265,0.00042922185276447907
12400.265,9.367577247603553e-06
12400.281,0.00023435848830663037
12400.281,0.0002360599144678053
12400.281,0.00010121311041600331
12400.281,5.931366864058158e-06
12400.296,3.824349401007493e-05
12400.296,0.0002296306739585142
12400.312,0.0005873218808424871
12400.328,0.001108869131339416
12400.343,0.001786393177099926
12400.343,0.0026127162792904538
12400.359,0.0035816257644745633
12400.359,0.004682639356401445
12400.375,0.005907407404373992
12400.39,0.00724821491420652
12400.39,0.00719668880098373
12400.406,0.004872055142975281
12400.406,0.002332514353674877
12400.421,0.000552658141814955
12400.437,5.213582566849233e-05
12400.437,2.9389719228907147e-05
12400.453,0.00010241910651580388
12400.468,0.00031161506637962587
12400.468,0.0006971651876472428
12400.484,0.0012703180624525608
12400.5,0.002026880105363436
12400.5,0.0029602212047038358
12400.515,0.004061084297256341
12400.531,0.005319059747932928
12400.531,0.006725754693529245
12400.546,0.008275178768665944
12400.546,0.008733839733809898
12400.562,0.00617513828903623
12400.578,0.0031567989964977243
12400.578,0.0008945088935889764
12400.593,1.5503617753397436e-06
12400.609,0.00010643225621599941
12400.609,8.406120419193973e-05
12400.625,5.9791553691904796e-06
12400.64,4.498411206592666e-05
12400.64,0.00028440781871530223
12400.656,0.0007504204061370056
12400.656,0.0014436262004920183
12400.671,0.0023587681059129635
12400.687,0.0034876906562204078
12400.687,0.004818752572158836
12400.703,0.006348437734653701
12400.718,0.00806788796358145
12400.718,0.009964303732964004
12400.734,0.011154982492831951
12400.75,0.009926257181668539
12400.75,0.006341091636599257
12400.765,0.0028178609749130563
12400.765,0.0005158462981552287
12400.781,0.00010755518020596022
12400.796,0.00034746096364051885
12400.796,0.0002261133988534255
12400.812,3.953176716616345e-05
12400.828,2.239705781068782e-05
12400.828,0.00027695521864861436
12400.843,0.000834512518300122
12400.859,0.0016993210337148948
12400.859,0.002862377944343262
12400.875,0.004314187639754713
12400.89,0.006049401698587629
12400.89,0.008052410787655754
12400.906,0.008985806185150042
12400.921,0.005918022364541128
12400.921,0.002402503379195208
12400.937,0.0002349896186399888
12400.937,0.0005135915710276983
12400.953,0.0015090281480184039
12400.968,0.0013838796243511781
12400.968,0.0007771666509407014
12400.984,0.00023146779206400286
12401.0,1.2550460643935398e-06
12401.0,0.00018399563833133907
12401.015,0.0008099920799140297
12401.031,0.0018805263354550396
12401.031,0.0033921686085129723
12401.046,0.005328859251066853
12401.062,0.00768229030025302
12401.062,0.010438597074879232
12401.078,0.0135771968270117
12401.078,0.017095190301648643
12401.093,0.019823190720623145
12401.109,0.01756297192126603
12401.109,0.011212077777689355
12401.125,0.004894732381222143
12401.14,0.0007229418544587763
12401.14,0.0005597050108793712
12401.156,0.0019942397823524516
12401.171,0.0017800230828377071
12401.171,0.0008783666628990924
12401.187,0.0001603311980003613
12401.203,4.100688868059287e-05
12401.218,0.000698306821275398
12401.218,0.002205067694019969
12401.234,0.0045921896153669345
12401.25,0.007872363246016763
12401.25,0.012057141211691304
12401.265,0.017160555358828832
12401.281,0.02317208181869049
12401.296,0.0301108809285025
12401.312,0.034609590280575184
12401.328,0.030216142913233743
12401.343,0.01938460288504249
12401.359,0.008344216336759098
12401.375,0.0006879020364911548
12401.39,0.002014683116176312
12401.406,0.004009582407449114
12401.406,0.0025514982151443885
12401.406,0.0005914089538681065
12401.421,8.244712303647237e-05
12401.421,0.002258534581407198
12401.421,0.00816178951694957
12401.421,0.018926378276373532
12401.437,0.036011018876977906
12401.437,0.06142573287491764
12401.437,0.08303150168507072
12401.437,0.08898363903455069
12401.453,0.08345077978114454
12401.468,0.07292244252314803
12401.468,0.06028218923945879
12401.484,0.04769184699767913
12401.5,0.03570769582370713
12401.5,0.02454117630740452
12401.593,0.01626704295436597
12401.593,0.008815347879412447
12401.609,0.0037669821178711953
12401.609,0.0012687421509489415
12401.609,0.0005617654376893046
12401.625,0.0008935595753228054
12401.625,0.0030461890834057137
12401.64,0.010001600836698012
12401.64,0.025910580442800056
12401.64,0.048835128680747145
12401.656,0.07048751131488835
12401.656,0.08408600090677726
12401.656,0.08915583021726753
12401.656,0.08861858141052709
12401.671,0.08510839799231214
12401.671,0.07949690297791391
12401.671,0.072804530279903
12401.687,0.09588646188401029
12401.703,0.11043008766058571
12401.703,0.12062502515278255
12401.718,0.12567305189238054
12401.718,0.15628990566696477
12401.734,0.16526901635778818
12401.75,0.1657669638603832
12401.765,0.16131771145202697
12401.765,0.15531222413925241
12401.781,0.13789359329311635
12401.796,0.17765244911403666
12401.812,0.17350522219224465
12401.859,0.17521552589516182
12401.875,0.1691369333168027
12401.921,0.1590299639121236
12401.953,0.15402068465425311
12402.109,0.14769252420792173
12402.125,0.13296848481755155
12402.125,0.17399605109575442
12402.156,0.4462949615306264
12402.156,0.4710628243684538
12402.281,0.784127804365739
12402.312,1.337669344469782
12402.312,1.5349129874667655
12402.343,1.6660198151113859
12402.343,1.855819466152318
12402.343,1.8281652095210408
12402.39,1.8008096408480156
12402.406,1.7813547349720427
12402.453,1.7713802534355776
12402.468,1.7477235194990097
12402.484,1.7258097801668213
12402.484,1.709329263378144
12402.5,1.6930696472774351
12402.5,1.6910475637617122
12402.5,1.690272705315485
12402.5,1.686052327932284
12402.515,1.6929921518216746
12402.515,1.7020985430193263
12402.515,1.7074659989855532
12402.531,1.7079840295095818
12402.531,1.708534256096009
12402.546,1.707890880328462
12402.546,1.7057797646575081
12402.562,1.695401593520662
12402.562,1.6846615609496207
12402.562,1.671212920660536
12402.562,1.650427762832888
12402.562,1.6302025478973883
12402.578,1.6129277308110352
12402.593,1.5951137377635107
12402.593,1.5778382287922887
12402.609,1.5617726561252308
12402.625,1.5496638260458462
12402.625,1.535663049529903
12402.625,1.5249037615671641
12402.64,1.5194652474603716
12402.64,1.5112952731183837
12402.656,1.5084241742237863
12402.656,1.5051122303728826
12402.656,1.508940793214519
12402.656,1.5167890693513175
12402.671,1.522724625049881
12402.671,1.5207594873587458
12402.671,1.513923004130659
12402.671,1.5057054689643137
12402.671,1.492775606422301
12402.687,1.4769420422244233
12402.687,1.4579518059068355
12402.687,1.4370466681552734
12402.687,1.412775475767486
12402.687,1.3917182877756735
12402.703,1.3709375893212703
12402.703,1.3477224847984415
12402.703,1.321749011964488
12402.703,1.2992424783992076
12402.703,1.2803657569506979
12402.718,1.263876418030034
12402.718,1.2539378228384193
12402.718,1.2501980166148678
12402.718,1.2489852490370408
12402.734,1.2518512641032165
12402.734,1.2459711455017939
12402.734,1.237851052547274
12402.75,1.2339599065519888
12402.75,1.2284944197353704
12402.75,1.2201853367702042
12402.75,1.2096130514697192
12402.75,1.1892048301688338
12402.765,1.1658989288063868
12402.765,1.1417069731650424
12402.765,1.1125080005376873
12402.765,1.0807977604818109
12402.781,1.0480236864900476
12402.781,1.0203381407497925
12402.781,0.9971619663153436
12402.781,0.972283939738353
12402.781,0.9471191631214669
12402.796,0.9247764722018464
12402.796,0.9038613975690545
12402.796,0.893161567830328
12402.906,0.8788541275073138
12402.953,0.8696274284005255
12402.968,0.8614365363205243
12402.968,0.8425206082418621
12402.968,0.8259563035845023
12402.984,0.8118247911747007
12402.984,0.7923559759110876
12402.984,0.7717920168776822
12403.0,0.7513503445434623
12403.0,0.7318461558401155
12403.0,0.7054066360934984
12403.109,0.6771013836661532
12403.125,0.6532739197711883
12403.125,0.6254173872625843
12403.25,0.5917252576674084
12403.281,0.5646751170478375
12403.468,0.5379000345970495
12403.656,0.5108082907339808
12403.671,0.48919340401665284
12403.687,0.47001536410556427
12403.703,0.45546221369613427
12403.812,0.4387680566602761
12403.812,0.42188954748666546
12403.812,0.40659044582489207
12403.812,0.38790380287961834
12403.828,0.3682410298850772
12403.828,0.351793223494256
12403.843,0.33003146926565136
12403.843,0.306413442578298
12403.984,0.2841360251262692
12404.0,0.26863407466162204
12404.0,0.25714321195861484
12404.0,0.2515750540226761
12404.015,0.2426563417928304
12404.031,0.2253136409418755
12404.062,0.20947510117269086
12404.125,0.19284979503853583
12404.125,0.17104624546281214
12404.14,0.15341583867156394
12404.171,0.13518602542659583
12404.187,0.11859379002584493
12404.203,0.1017273086504914
12404.203,0.0858171124182249
12404.203,0.07104662595176522
12404.218,0.053467710294612746
12404.218,0.03780915737618368
12404.234,0.025279219959246233
12404.25,0.016124968352427882
12404.25,0.010167666314769147
12404.265,0.0060113017015293955
12404.265,0.0027846844481307725
12404.265,0.0011526309802447356
12404.265,0.0005315335771372011
12404.281,0.00025888671128491665
12404.296,2.3324086803231045e-05
12404.296,8.860433745717462e-05
12404.39,0.0003765754597206903
12404.406,0.001641643020390957
12404.406,0.004827673076093637
12404.546,0.010352523581318043
12404.562,0.01720636519844402
12404.562,0.025400237393234326
12404.578,0.03721610110086832
12404.593,0.05204039044012607
12404.625,0.06964389143308271
12404.625,0.09507971961780791
12404.625,0.11708676568178805
12404.625,0.14725857591296032
12404.64,0.168427046934017
12404.64,0.19573899574683726
12404.64,0.20971221368230542
12404.656,0.21580065936482157
12404.656,0.218956985059517
12404.656,0.21895698505951608
12404.656,0.21587969564144432
12404.656,0.22056766823239013
12404.671,0.22455851320026973
12404.671,0.23702179180752897
12404.671,0.2562607381118437
12404.671,0.28696386061257356
12404.671,0.3273409319279196
12404.687,0.3861528815252929
12404.687,0.4570579748692391
12404.687,0.5498120033256606
12404.843,0.6360050747966448
12404.89,0.7153347502423868
12404.984,0.7762974950322811
12405.046,0.8245064513450802
12405.046,0.8680290652093745
12405.062,0.8868226659377949
12405.062,0.913167238390933
12405.062,0.9209459970380306
12405.062,0.92336439574464
12405.062,0.9179960598460037
12405.062,0.9026059433145925
12405.171,0.8821087737425617
12405.203,0.8744002893770162
12405.218,0.8893599146332604
12405.234,0.8856817878815492
12405.265,0.8892986667648782
12405.296,0.9327375757856169
12405.296,0.9891100488511971
12405.296,1.0872727411605123
12405.312,1.180748165592449
12405.312,1.3099871770649851
12405.312,1.409899331637054
12405.312,1.5355216069748876
12405.312,1.5887427677054253
12405.328,1.6380704683948688
12405.328,1.6739225285018475
12405.328,1.687057984174284
12405.328,1.687057984174284
12405.328,1.707134511068331
12405.328,1.6526485811910057
12405.343,1.6473385316432478
12405.343,1.6655168916887908
12405.453,1.6745075598934613
12405.453,1.6823519615542786
12405.453,1.7539023560962674
12405.453,1.7926254987883747
12405.5,1.805460579428132
12405.515,1.8512882195532425
12405.531,1.9070047212270724
12405.531,1.945052564708446
12405.546,1.9795945530208425
12405.546,2.026498615826709
12405.609,2.087896327663104
12405.671,2.1348361409513967
12405.687,2.168584044351212
12405.687,2.1847902586214096
12405.703,2.199281284601521
12405.703,2.208578153611649
12405.703,2.184908858998102
12405.718,2.143567611261577
12405.718,2.135344821578124
12405.718,2.106397159984791
12405.718,2.0583726946747247
12405.734,2.0398931073455726
12405.734,2.0231798022533862
12405.734,2.0329210747837485
12405.859,2.044692992656136
12405.89,2.0834220775726737
12405.906,2.162617599311364
12405.906,2.2142023745010464
12405.921,2.2313617076081034
12405.921,2.264545225972606
12405.921,2.306567567185546
12405.937,2.3421011969071164
12405.953,2.3690864885337155
12405.953,2.4063656816988765
12405.968,2.4211724841546163
12405.968,2.424241325908453
12405.984,2.4278812046793488
12405.984,2.423714237582001
12406.0,2.40309072579534
12406.0,2.353220266771275
12406.0,2.221351725049175
12406.0,2.2178356114541953
12406.015,2.216317538339433
12406.015,2.178646331878799
12406.015,2.163788984191386
12406.015,2.1594651792070003
12406.015,2.189628525574528
12406.031,2.257699326734402
12406.031,2.3180321151372625
12406.031,2.3883378928455903
12406.031,2.4559399337982613
12406.046,2.4945303593096257
12406.046,2.5287326288950585
12406.062,2.5549247032328943
12406.062,2.6370359403644845
12406.062,2.6215277551055043
12406.078,2.6291036248596837
12406.078,2.623719348683973
12406.078,2.616590563779689
12406.093,2.5777737578026882
12406.093,2.556975705042364
12406.093,2.526229569842231
12406.109,2.519616755774672
12406.109,2.5193311066999042
12406.125,2.5138989454359972
12406.125,2.4870267360284077
12406.125,2.4878241216959336
12406.125,2.473322945227051
12406.125,2.480512042508137
12406.14,2.51204689034078
12406.156,2.5309704034140794
12406.156,2.550658174378385
12406.156,2.5524908622518594
12406.171,2.6039108790704875
12406.171,2.585251996536667
12406.171,2.5593197745998335
12406.187,2.579614665809851
12406.187,2.5408244333884413
12406.187,2.544069126820036
12406.187,2.5177471836831584
12406.203,2.505164939854213
12406.203,2.491034737489282
12406.218,2.503191008816395
12406.218,2.503086472751947
12406.218,2.5018642703711236
12406.343,2.4831854018117765
12406.343,2.479416080542642
12406.359,2.4842405045211
12406.375,2.5091120879483326
12406.484,2.5361962211137747
12406.515,2.597789323200473
12406.515,2.6171107356591126
12406.515,2.62933485655676
12406.531,2.633802600214499
12406.531,2.640314033057832
12406.546,2.67704768198165
12406.546,2.6699788180620363
12406.546,2.6567015352584744
12406.562,2.6299681052432398
12406.562,2.540149966970536
12406.562,2.5323353223913108
12406.562,2.553280492964269
12406.578,2.5293032901551857
12406.578,2.4996693718829075
12406.578,2.479663515866468
12406.703,2.479663515866468
12406.718,2.49211461160512
12406.718,2.496205330975274
12406.734,2.5071905725721724
12406.859,2.506238413722107
12406.875,2.519469092010177
12406.89,2.533675849415475
12406.89,2.52529463845807
12406.921,2.514316533602404
12406.921,2.514454997444198
12406.937,2.5127548212384547
12406.937,2.511414650161315
12406.953,2.521677374514532
12406.953,2.5522570940604314
12406.953,2.593733526491971
12406.968,2.5267290760145498
12406.968,2.5015219608223327
12406.968,2.4803870310711513
12406.968,2.489411417112552
12406.984,2.518201186564841
12406.984,2.458257701954532
12406.984,2.47081968265688
12406.984,2.4752781053139494
12407.0,2.4804429820389844
12407.093,2.4892908434825767
12407.125,2.4883927322332706
12407.125,2.489279977351449
12407.156,2.4871572939287296
12407.156,2.4878341561387565
12407.156,2.4898803166329215
12407.156,2.498776612411425
12407.171,2.4851789887746243
12407.296,2.4618579113273222
12407.328,2.45051312541108
12407.343,2.427112145194309
12407.359,2.4179591737915747
12407.375,2.3756209694793045
12407.375,2.3756209694793045
12407.375,2.348226755053574
12407.375,2.3497239048404897
12407.39,2.4203383515718833
12407.39,2.4515502488354377
12407.484,2.4798174958700563
12407.5,2.505924887253901
12407.531,2.511945139829395
12407.562,2.513170944446983
12407.578,2.5022307483204265
12407.578,2.511449391708427
12407.578,2.511990906831569
12407.593,0.19324401399335095
12407.593,0.0028375527088999957
12407.609,0.018213561834821305
12407.609,0.00016465565650018602
12407.609,0.010426051558407479
12407.609,0.010869620248854328
12407.625,0.00933268098881879
12407.625,0.015130886423653574
12407.625,0.02634790960321414
12407.64,0.03844207540324448
12407.64,0.04396230117770743
12407.64,0.017513190327120915
12407.64,0.0040290893943962305
12407.656,0.002050421169155438
12407.656,0.0018352474643699443
12407.656,0.0014357482790072831
12407.671,0.0018663258641742134
12407.671,0.0031334111717828423
12407.671,0.003703223795378525
12407.671,0.003210094711241636
12407.687,0.0025539671435627154
12407.687,0.001384185343370124
12407.687,0.0005003253727413198
12407.687,0.00039473310496057054
12407.703,0.006061675999570864
12407.703,0.016969208086398936
12407.703,0.03055343243633603
12407.718,0.045404494390374
12407.718,0.06089791719044496
12407.718,0.07677046049426214
12407.718,0.09237468105456752
12407.718,0.1040575669079144
12407.718,0.10756850007499077
12407.734,0.07794807416194742
12407.734,0.02618408846159293
12407.781,0.0036261109474092657
12407.781,0.00025711759736497466
12407.796,0.005639192603792211
12407.796,0.015172472957356733
12407.812,0.02652912325829008
12407.812,0.038991734272338895
12407.828,0.04165540784330925
12407.843,0.03762464539120416
12407.937,0.030920492170989616
12407.953,0.023915832399389207
12407.953,0.017621348025720834
12407.968,0.012343871982770276
12408.015,0.0081189741226084
12408.015,0.005713599759535604
12408.031,0.005611562884828701
12408.031,0.009181336594390315
12408.031,0.015814385633975494
12408.031,0.024706727358655475
12408.046,0.03516775288741379
12408.046,0.04584570464742705
12408.046,0.05323737702838103
12408.062,0.05340852066192875
12408.062,0.04828584802490204
12408.062,0.04122489730686618
12408.062,0.03399972862266805
12408.078,0.027334107311847138
12408.078,0.021470002464967653
12408.171,0.01644757020328446
12408.187,0.012753739523077205
12408.187,0.01162792594787997
12408.218,0.013661372907864693
12408.218,0.019086787127873234
12408.218,0.02664478305810451
12408.218,0.03564484079862441
12408.234,0.045307942795308254
