t,msg_type,payload
1773704318.6996052,ReferenceFreqMsg,"{'t': 1773704318.6996052, 'f_ref': 7.5}"
1773704318.701536,ReferenceFreqMsg,"{'t': 1773704318.701536, 'f_ref': 7.5}"
20562.312,AccelMsg,"{'t': 20562.312, 'ax': 0.3547, 'ay': 0.1151, 'az': -0.7875}"
1773704318.7031171,ReferenceFreqMsg,"{'t': 1773704318.7031171, 'f_ref': 7.5}"
1773704318.7051072,ReferenceFreqMsg,"{'t': 1773704318.7051072, 'f_ref': 7.5}"
1773704318.7066786,ReferenceFreqMsg,"{'t': 1773704318.7066786, 'f_ref': 7.5}"
1773704318.708019,ReferenceFreqMsg,"{'t': 1773704318.708019, 'f_ref': 7.5}"
1773704318.7100096,ReferenceFreqMsg,"{'t': 1773704318.7100096, 'f_ref': 7.5}"
20562.328,AccelMsg,"{'t': 20562.328, 'ax': 0.1312, 'ay': -0.0848, 'az': -0.6992}"
1773704318.7113194,ReferenceFreqMsg,"{'t': 1773704318.7113194, 'f_ref': 7.5}"
1773704318.7163572,ReferenceFreqMsg,"{'t': 1773704318.7163572, 'f_ref': 7.5}"
1773704318.71783,ReferenceFreqMsg,"{'t': 1773704318.71783, 'f_ref': 7.5}"
1773704318.7195969,ReferenceFreqMsg,"{'t': 1773704318.7195969, 'f_ref': 7.5}"
1773704318.721243,ReferenceFreqMsg,"{'t': 1773704318.721243, 'f_ref': 7.5}"
1773704318.7225733,ReferenceFreqMsg,"{'t': 1773704318.7225733, 'f_ref': 7.5}"
20562.343,AccelMsg,"{'t': 20562.343, 'ax': -0.1061, 'ay': 0.4633, 'az': 0.4969}"
1773704318.7239273,ReferenceFreqMsg,"{'t': 1773704318.7239273, 'f_ref': 7.5}"
1773704318.7259936,ReferenceFreqMsg,"{'t': 1773704318.7259936, 'f_ref': 7.5}"
1773704318.7276442,ReferenceFreqMsg,"{'t': 1773704318.7276442, 'f_ref': 7.5}"
1773704318.729043,ReferenceFreqMsg,"{'t': 1773704318.729043, 'f_ref': 7.5}"
1773704318.730956,ReferenceFreqMsg,"{'t': 1773704318.730956, 'f_ref': 7.5}"
20562.343,AccelMsg,"{'t': 20562.343, 'ax': 0.3947, 'ay': 0.0311, 'az': 0.1525}"
1773704318.7323692,ReferenceFreqMsg,"{'t': 1773704318.7323692, 'f_ref': 7.5}"
1773704318.7368739,ReferenceFreqMsg,"{'t': 1773704318.7368739, 'f_ref': 7.5}"
1773704318.738857,ReferenceFreqMsg,"{'t': 1773704318.738857, 'f_ref': 7.5}"
1773704318.7401867,ReferenceFreqMsg,"{'t': 1773704318.7401867, 'f_ref': 7.5}"
1773704318.7420027,ReferenceFreqMsg,"{'t': 1773704318.7420027, 'f_ref': 7.5}"
1773704318.743428,ReferenceFreqMsg,"{'t': 1773704318.743428, 'f_ref': 7.5}"
20562.359,AccelMsg,"{'t': 20562.359, 'ax': 0.1069, 'ay': -0.1014, 'az': -0.2395}"
1773704318.744795,ReferenceFreqMsg,"{'t': 1773704318.744795, 'f_ref': 7.5}"
1773704318.747531,ReferenceFreqMsg,"{'t': 1773704318.747531, 'f_ref': 7.5}"
1773704318.7488992,ReferenceFreqMsg,"{'t': 1773704318.7488992, 'f_ref': 7.5}"
1773704318.7503731,ReferenceFreqMsg,"{'t': 1773704318.7503731, 'f_ref': 7.5}"
20562.359,AccelMsg,"{'t': 20562.359, 'ax': -0.2308, 'ay': -0.2236, 'az': -0.1356}"
1773704318.7523022,ReferenceFreqMsg,"{'t': 1773704318.7523022, 'f_ref': 7.5}"
1773704318.7545016,ReferenceFreqMsg,"{'t': 1773704318.7545016, 'f_ref': 7.5}"
1773704318.755928,ReferenceFreqMsg,"{'t': 1773704318.755928, 'f_ref': 7.5}"
1773704318.7572663,ReferenceFreqMsg,"{'t': 1773704318.7572663, 'f_ref': 7.5}"
1773704318.7587667,ReferenceFreqMsg,"{'t': 1773704318.7587667, 'f_ref': 7.5}"
20562.375,AccelMsg,"{'t': 20562.375, 'ax': -0.1314, 'ay': -0.0781, 'az': 0.7424}"
1773704318.7606878,ReferenceFreqMsg,"{'t': 1773704318.7606878, 'f_ref': 7.5}"
1773704318.766234,ReferenceFreqMsg,"{'t': 1773704318.766234, 'f_ref': 7.5}"
1773704318.7678401,ReferenceFreqMsg,"{'t': 1773704318.7678401, 'f_ref': 7.5}"
1773704318.7691948,ReferenceFreqMsg,"{'t': 1773704318.7691948, 'f_ref': 7.5}"
1773704318.7706952,ReferenceFreqMsg,"{'t': 1773704318.7706952, 'f_ref': 7.5}"
20562.39,AccelMsg,"{'t': 20562.39, 'ax': 0.012, 'ay': -0.1292, 'az': 0.2793}"
1773704318.7725387,ReferenceFreqMsg,"{'t': 1773704318.7725387, 'f_ref': 7.5}"
1773704318.7745342,ReferenceFreqMsg,"{'t': 1773704318.7745342, 'f_ref': 7.5}"
1773704318.7758234,ReferenceFreqMsg,"{'t': 1773704318.7758234, 'f_ref': 7.5}"
1773704318.7771537,ReferenceFreqMsg,"{'t': 1773704318.7771537, 'f_ref': 7.5}"
1773704318.7785704,ReferenceFreqMsg,"{'t': 1773704318.7785704, 'f_ref': 7.5}"
20562.39,AccelMsg,"{'t': 20562.39, 'ax': 0.0038, 'ay': -0.0606, 'az': 0.5452}"
1773704318.7800343,ReferenceFreqMsg,"{'t': 1773704318.7800343, 'f_ref': 7.5}"
1773704318.7868245,ReferenceFreqMsg,"{'t': 1773704318.7868245, 'f_ref': 7.5}"
1773704318.7885861,ReferenceFreqMsg,"{'t': 1773704318.7885861, 'f_ref': 7.5}"
1773704318.7898855,ReferenceFreqMsg,"{'t': 1773704318.7898855, 'f_ref': 7.5}"
1773704318.791198,ReferenceFreqMsg,"{'t': 1773704318.791198, 'f_ref': 7.5}"
20562.406,AccelMsg,"{'t': 20562.406, 'ax': -0.0414, 'ay': -0.0313, 'az': 0.4396}"
1773704318.7925916,ReferenceFreqMsg,"{'t': 1773704318.7925916, 'f_ref': 7.5}"
1773704318.7957203,ReferenceFreqMsg,"{'t': 1773704318.7957203, 'f_ref': 7.5}"
1773704318.7973828,ReferenceFreqMsg,"{'t': 1773704318.7973828, 'f_ref': 7.5}"
1773704318.79896,ReferenceFreqMsg,"{'t': 1773704318.79896, 'f_ref': 7.5}"
1773704318.8004932,ReferenceFreqMsg,"{'t': 1773704318.8004932, 'f_ref': 7.5}"
20562.421,AccelMsg,"{'t': 20562.421, 'ax': -0.1951, 'ay': 0.1738, 'az': 0.9739}"
1773704318.8019288,ReferenceFreqMsg,"{'t': 1773704318.8019288, 'f_ref': 7.5}"
1773704318.806556,ReferenceFreqMsg,"{'t': 1773704318.806556, 'f_ref': 7.5}"
1773704318.8081236,ReferenceFreqMsg,"{'t': 1773704318.8081236, 'f_ref': 7.5}"
1773704318.8109252,ReferenceFreqMsg,"{'t': 1773704318.8109252, 'f_ref': 7.5}"
1773704318.8128603,ReferenceFreqMsg,"{'t': 1773704318.8128603, 'f_ref': 7.5}"
20562.421,AccelMsg,"{'t': 20562.421, 'ax': 0.2071, 'ay': -0.2222, 'az': 0.0177}"
1773704318.8141823,ReferenceFreqMsg,"{'t': 1773704318.8141823, 'f_ref': 7.5}"
1773704318.8161402,ReferenceFreqMsg,"{'t': 1773704318.8161402, 'f_ref': 7.5}"
1773704318.8176494,ReferenceFreqMsg,"{'t': 1773704318.8176494, 'f_ref': 7.5}"
1773704318.8193378,ReferenceFreqMsg,"{'t': 1773704318.8193378, 'f_ref': 7.5}"
20562.437,AccelMsg,"{'t': 20562.437, 'ax': 0.1622, 'ay': -0.0734, 'az': -0.9965}"
1773704318.821298,ReferenceFreqMsg,"{'t': 1773704318.821298, 'f_ref': 7.5}"
1773704318.827722,ReferenceFreqMsg,"{'t': 1773704318.827722, 'f_ref': 7.5}"
1773704318.8290565,ReferenceFreqMsg,"{'t': 1773704318.8290565, 'f_ref': 7.5}"
20562.453,AccelMsg,"{'t': 20562.453, 'ax': -0.3336, 'ay': 0.1888, 'az': -0.443}"
1773704318.8305686,ReferenceFreqMsg,"{'t': 1773704318.8305686, 'f_ref': 7.5}"
1773704318.8366196,ReferenceFreqMsg,"{'t': 1773704318.8366196, 'f_ref': 7.5}"
1773704318.8379834,ReferenceFreqMsg,"{'t': 1773704318.8379834, 'f_ref': 7.5}"
1773704318.8393395,ReferenceFreqMsg,"{'t': 1773704318.8393395, 'f_ref': 7.5}"
1773704318.8413165,ReferenceFreqMsg,"{'t': 1773704318.8413165, 'f_ref': 7.5}"
20562.453,AccelMsg,"{'t': 20562.453, 'ax': -0.5289, 'ay': 0.0153, 'az': 0.5895}"
1773704318.8429,ReferenceFreqMsg,"{'t': 1773704318.8429, 'f_ref': 7.5}"
1773704318.845608,ReferenceFreqMsg,"{'t': 1773704318.845608, 'f_ref': 7.5}"
1773704318.8477569,ReferenceFreqMsg,"{'t': 1773704318.8477569, 'f_ref': 7.5}"
1773704318.849077,ReferenceFreqMsg,"{'t': 1773704318.849077, 'f_ref': 7.5}"
20562.468,AccelMsg,"{'t': 20562.468, 'ax': -0.2703, 'ay': 0.2524, 'az': 0.0744}"
1773704318.85055,ReferenceFreqMsg,"{'t': 1773704318.85055, 'f_ref': 7.5}"
1773704318.8560991,ReferenceFreqMsg,"{'t': 1773704318.8560991, 'f_ref': 7.5}"
1773704318.8582814,ReferenceFreqMsg,"{'t': 1773704318.8582814, 'f_ref': 7.5}"
1773704318.8600054,ReferenceFreqMsg,"{'t': 1773704318.8600054, 'f_ref': 7.5}"
1773704318.8614783,ReferenceFreqMsg,"{'t': 1773704318.8614783, 'f_ref': 7.5}"
20562.484,AccelMsg,"{'t': 20562.484, 'ax': 0.1755, 'ay': 0.0671, 'az': -0.1095}"
1773704318.863113,ReferenceFreqMsg,"{'t': 1773704318.863113, 'f_ref': 7.5}"
1773704318.8652723,ReferenceFreqMsg,"{'t': 1773704318.8652723, 'f_ref': 7.5}"
1773704318.8667462,ReferenceFreqMsg,"{'t': 1773704318.8667462, 'f_ref': 7.5}"
1773704318.8684204,ReferenceFreqMsg,"{'t': 1773704318.8684204, 'f_ref': 7.5}"
1773704318.8697577,ReferenceFreqMsg,"{'t': 1773704318.8697577, 'f_ref': 7.5}"
20562.484,AccelMsg,"{'t': 20562.484, 'ax': -0.0692, 'ay': -0.0238, 'az': 0.7305}"
1773704318.8716755,ReferenceFreqMsg,"{'t': 1773704318.8716755, 'f_ref': 7.5}"
1773704318.8767738,ReferenceFreqMsg,"{'t': 1773704318.8767738, 'f_ref': 7.5}"
1773704318.8781724,ReferenceFreqMsg,"{'t': 1773704318.8781724, 'f_ref': 7.5}"
1773704318.8800378,ReferenceFreqMsg,"{'t': 1773704318.8800378, 'f_ref': 7.5}"
1773704318.8815405,ReferenceFreqMsg,"{'t': 1773704318.8815405, 'f_ref': 7.5}"
20562.5,FrequencyErrorMsg,"{'t': 20562.5, 'error_hz': 0.3125}"
20562.5,FrequencyMsg,"{'t': 20562.5, 'f_hz': 7.8125}"
20562.5,SNRMsg,"{'t': 20562.5, 'snr_db': 13.415263837006997}"
20562.5,FilteredAccelMsg,"{'t': 20562.5, 'value': '<array len=200>'}"
20562.5,AccelMsg,"{'t': 20562.5, 'ax': -0.0427, 'ay': 0.0123, 'az': 0.2534}"
1773704318.883301,ReferenceFreqMsg,"{'t': 1773704318.883301, 'f_ref': 7.5}"
1773704318.8903928,ReferenceFreqMsg,"{'t': 1773704318.8903928, 'f_ref': 7.5}"
20562.515,AccelMsg,"{'t': 20562.515, 'ax': -0.0262, 'ay': -0.0363, 'az': 0.5549}"
1773704318.8917074,ReferenceFreqMsg,"{'t': 1773704318.8917074, 'f_ref': 7.5}"
1773704318.8970304,ReferenceFreqMsg,"{'t': 1773704318.8970304, 'f_ref': 7.5}"
1773704318.8984566,ReferenceFreqMsg,"{'t': 1773704318.8984566, 'f_ref': 7.5}"
1773704318.8998876,ReferenceFreqMsg,"{'t': 1773704318.8998876, 'f_ref': 7.5}"
1773704318.901822,ReferenceFreqMsg,"{'t': 1773704318.901822, 'f_ref': 7.5}"
20562.515,AccelMsg,"{'t': 20562.515, 'ax': -0.011, 'ay': -0.1726, 'az': 0.3898}"
1773704318.9035525,ReferenceFreqMsg,"{'t': 1773704318.9035525, 'f_ref': 7.5}"
1773704318.9054577,ReferenceFreqMsg,"{'t': 1773704318.9054577, 'f_ref': 7.5}"
1773704318.9074442,ReferenceFreqMsg,"{'t': 1773704318.9074442, 'f_ref': 7.5}"
1773704318.9088523,ReferenceFreqMsg,"{'t': 1773704318.9088523, 'f_ref': 7.5}"
1773704318.910204,ReferenceFreqMsg,"{'t': 1773704318.910204, 'f_ref': 7.5}"
20562.531,AccelMsg,"{'t': 20562.531, 'ax': -0.0308, 'ay': -0.0731, 'az': 0.1679}"
1773704318.9116342,ReferenceFreqMsg,"{'t': 1773704318.9116342, 'f_ref': 7.5}"
1773704318.9143455,ReferenceFreqMsg,"{'t': 1773704318.9143455, 'f_ref': 7.5}"
1773704318.9160373,ReferenceFreqMsg,"{'t': 1773704318.9160373, 'f_ref': 7.5}"
1773704318.9174764,ReferenceFreqMsg,"{'t': 1773704318.9174764, 'f_ref': 7.5}"
20562.531,AccelMsg,"{'t': 20562.531, 'ax': 0.0073, 'ay': -0.1533, 'az': 0.5771}"
1773704318.9200287,ReferenceFreqMsg,"{'t': 1773704318.9200287, 'f_ref': 7.5}"
1773704318.926927,ReferenceFreqMsg,"{'t': 1773704318.926927, 'f_ref': 7.5}"
1773704318.928306,ReferenceFreqMsg,"{'t': 1773704318.928306, 'f_ref': 7.5}"
1773704318.9296544,ReferenceFreqMsg,"{'t': 1773704318.9296544, 'f_ref': 7.5}"
1773704318.9316425,ReferenceFreqMsg,"{'t': 1773704318.9316425, 'f_ref': 7.5}"
20562.546,AccelMsg,"{'t': 20562.546, 'ax': -1.0502, 'ay': 0.4968, 'az': 1.0037}"
1773704318.9330816,ReferenceFreqMsg,"{'t': 1773704318.9330816, 'f_ref': 7.5}"
1773704318.9355667,ReferenceFreqMsg,"{'t': 1773704318.9355667, 'f_ref': 7.5}"
1773704318.9374952,ReferenceFreqMsg,"{'t': 1773704318.9374952, 'f_ref': 7.5}"
1773704318.9390001,ReferenceFreqMsg,"{'t': 1773704318.9390001, 'f_ref': 7.5}"
20562.562,AccelMsg,"{'t': 20562.562, 'ax': 0.6509, 'ay': 0.7003, 'az': -0.5468}"
1773704318.9409728,ReferenceFreqMsg,"{'t': 1773704318.9409728, 'f_ref': 7.5}"
1773704318.946767,ReferenceFreqMsg,"{'t': 1773704318.946767, 'f_ref': 7.5}"
20562.562,AccelMsg,"{'t': 20562.562, 'ax': -0.1814, 'ay': 0.3761, 'az': -1.25}"
1773704318.9555109,ReferenceFreqMsg,"{'t': 1773704318.9555109, 'f_ref': 7.5}"
1773704318.9586108,ReferenceFreqMsg,"{'t': 1773704318.9586108, 'f_ref': 7.5}"
1773704318.9600203,ReferenceFreqMsg,"{'t': 1773704318.9600203, 'f_ref': 7.5}"
20562.578,AccelMsg,"{'t': 20562.578, 'ax': -0.549, 'ay': -0.4116, 'az': -1.3986}"
1773704318.9615047,ReferenceFreqMsg,"{'t': 1773704318.9615047, 'f_ref': 7.5}"
1773704318.9666102,ReferenceFreqMsg,"{'t': 1773704318.9666102, 'f_ref': 7.5}"
1773704318.9681287,ReferenceFreqMsg,"{'t': 1773704318.9681287, 'f_ref': 7.5}"
1773704318.9695714,ReferenceFreqMsg,"{'t': 1773704318.9695714, 'f_ref': 7.5}"
1773704318.9711254,ReferenceFreqMsg,"{'t': 1773704318.9711254, 'f_ref': 7.5}"
20562.593,AccelMsg,"{'t': 20562.593, 'ax': -0.3549, 'ay': 0.2322, 'az': -0.7178}"
1773704318.9727428,ReferenceFreqMsg,"{'t': 1773704318.9727428, 'f_ref': 7.5}"
1773704318.9754918,ReferenceFreqMsg,"{'t': 1773704318.9754918, 'f_ref': 7.5}"
1773704318.977024,ReferenceFreqMsg,"{'t': 1773704318.977024, 'f_ref': 7.5}"
1773704318.9783661,ReferenceFreqMsg,"{'t': 1773704318.9783661, 'f_ref': 7.5}"
1773704318.9797685,ReferenceFreqMsg,"{'t': 1773704318.9797685, 'f_ref': 7.5}"
20562.593,AccelMsg,"{'t': 20562.593, 'ax': -0.0331, 'ay': -0.1181, 'az': 0.4645}"
1773704318.9817243,ReferenceFreqMsg,"{'t': 1773704318.9817243, 'f_ref': 7.5}"
1773704318.9873037,ReferenceFreqMsg,"{'t': 1773704318.9873037, 'f_ref': 7.5}"
1773704318.988735,ReferenceFreqMsg,"{'t': 1773704318.988735, 'f_ref': 7.5}"
1773704318.9902425,ReferenceFreqMsg,"{'t': 1773704318.9902425, 'f_ref': 7.5}"
1773704318.991597,ReferenceFreqMsg,"{'t': 1773704318.991597, 'f_ref': 7.5}"
1773704318.9929526,ReferenceFreqMsg,"{'t': 1773704318.9929526, 'f_ref': 7.5}"
20562.609,AccelMsg,"{'t': 20562.609, 'ax': 0.2742, 'ay': 0.4871, 'az': -0.2106}"
1773704318.9944417,ReferenceFreqMsg,"{'t': 1773704318.9944417, 'f_ref': 7.5}"
1773704318.9973235,ReferenceFreqMsg,"{'t': 1773704318.9973235, 'f_ref': 7.5}"
1773704318.9989538,ReferenceFreqMsg,"{'t': 1773704318.9989538, 'f_ref': 7.5}"
1773704319.0003688,ReferenceFreqMsg,"{'t': 1773704319.0003688, 'f_ref': 7.5}"
20562.609,AccelMsg,"{'t': 20562.609, 'ax': 0.2802, 'ay': -0.3127, 'az': -0.3345}"
1773704319.001898,ReferenceFreqMsg,"{'t': 1773704319.001898, 'f_ref': 7.5}"
1773704319.004565,ReferenceFreqMsg,"{'t': 1773704319.004565, 'f_ref': 7.5}"
1773704319.0060225,ReferenceFreqMsg,"{'t': 1773704319.0060225, 'f_ref': 7.5}"
1773704319.0075498,ReferenceFreqMsg,"{'t': 1773704319.0075498, 'f_ref': 7.5}"
1773704319.0089657,ReferenceFreqMsg,"{'t': 1773704319.0089657, 'f_ref': 7.5}"
20562.625,AccelMsg,"{'t': 20562.625, 'ax': -0.4031, 'ay': -0.2451, 'az': -0.3262}"
1773704319.0103648,ReferenceFreqMsg,"{'t': 1773704319.0103648, 'f_ref': 7.5}"
1773704319.0163522,ReferenceFreqMsg,"{'t': 1773704319.0163522, 'f_ref': 7.5}"
1773704319.0178823,ReferenceFreqMsg,"{'t': 1773704319.0178823, 'f_ref': 7.5}"
1773704319.0194535,ReferenceFreqMsg,"{'t': 1773704319.0194535, 'f_ref': 7.5}"
1773704319.0208478,ReferenceFreqMsg,"{'t': 1773704319.0208478, 'f_ref': 7.5}"
20562.64,AccelMsg,"{'t': 20562.64, 'ax': 0.0017, 'ay': -0.0675, 'az': -0.04}"
1773704319.0224576,ReferenceFreqMsg,"{'t': 1773704319.0224576, 'f_ref': 7.5}"
1773704319.02518,ReferenceFreqMsg,"{'t': 1773704319.02518, 'f_ref': 7.5}"
1773704319.0267093,ReferenceFreqMsg,"{'t': 1773704319.0267093, 'f_ref': 7.5}"
1773704319.0284832,ReferenceFreqMsg,"{'t': 1773704319.0284832, 'f_ref': 7.5}"
1773704319.0299573,ReferenceFreqMsg,"{'t': 1773704319.0299573, 'f_ref': 7.5}"
20562.64,AccelMsg,"{'t': 20562.64, 'ax': -0.0956, 'ay': 0.1553, 'az': 0.7596}"
1773704319.0313954,ReferenceFreqMsg,"{'t': 1773704319.0313954, 'f_ref': 7.5}"
1773704319.0366242,ReferenceFreqMsg,"{'t': 1773704319.0366242, 'f_ref': 7.5}"
1773704319.0381892,ReferenceFreqMsg,"{'t': 1773704319.0381892, 'f_ref': 7.5}"
1773704319.0396986,ReferenceFreqMsg,"{'t': 1773704319.0396986, 'f_ref': 7.5}"
1773704319.0415568,ReferenceFreqMsg,"{'t': 1773704319.0415568, 'f_ref': 7.5}"
20562.656,AccelMsg,"{'t': 20562.656, 'ax': 0.147, 'ay': -0.1136, 'az': 0.2195}"
1773704319.0430434,ReferenceFreqMsg,"{'t': 1773704319.0430434, 'f_ref': 7.5}"
1773704319.0464602,ReferenceFreqMsg,"{'t': 1773704319.0464602, 'f_ref': 7.5}"
1773704319.0479414,ReferenceFreqMsg,"{'t': 1773704319.0479414, 'f_ref': 7.5}"
1773704319.049467,ReferenceFreqMsg,"{'t': 1773704319.049467, 'f_ref': 7.5}"
20562.671,AccelMsg,"{'t': 20562.671, 'ax': -0.0876, 'ay': 0.041, 'az': 0.5356}"
1773704319.0508592,ReferenceFreqMsg,"{'t': 1773704319.0508592, 'f_ref': 7.5}"
1773704319.0566308,ReferenceFreqMsg,"{'t': 1773704319.0566308, 'f_ref': 7.5}"
1773704319.05821,ReferenceFreqMsg,"{'t': 1773704319.05821, 'f_ref': 7.5}"
1773704319.0596576,ReferenceFreqMsg,"{'t': 1773704319.0596576, 'f_ref': 7.5}"
1773704319.0615454,ReferenceFreqMsg,"{'t': 1773704319.0615454, 'f_ref': 7.5}"
20562.671,AccelMsg,"{'t': 20562.671, 'ax': -0.8561, 'ay': -0.299, 'az': 1.0054}"
1773704319.063081,ReferenceFreqMsg,"{'t': 1773704319.063081, 'f_ref': 7.5}"
1773704319.0650547,ReferenceFreqMsg,"{'t': 1773704319.0650547, 'f_ref': 7.5}"
1773704319.0664525,ReferenceFreqMsg,"{'t': 1773704319.0664525, 'f_ref': 7.5}"
1773704319.0678284,ReferenceFreqMsg,"{'t': 1773704319.0678284, 'f_ref': 7.5}"
1773704319.069333,ReferenceFreqMsg,"{'t': 1773704319.069333, 'f_ref': 7.5}"
1773704319.0708382,ReferenceFreqMsg,"{'t': 1773704319.0708382, 'f_ref': 7.5}"
20562.687,AccelMsg,"{'t': 20562.687, 'ax': 0.1665, 'ay': -0.8009, 'az': 0.7618}"
1773704319.072177,ReferenceFreqMsg,"{'t': 1773704319.072177, 'f_ref': 7.5}"
1773704319.0767379,ReferenceFreqMsg,"{'t': 1773704319.0767379, 'f_ref': 7.5}"
1773704319.0781114,ReferenceFreqMsg,"{'t': 1773704319.0781114, 'f_ref': 7.5}"
1773704319.0795052,ReferenceFreqMsg,"{'t': 1773704319.0795052, 'f_ref': 7.5}"
1773704319.0808861,ReferenceFreqMsg,"{'t': 1773704319.0808861, 'f_ref': 7.5}"
1773704319.0824075,ReferenceFreqMsg,"{'t': 1773704319.0824075, 'f_ref': 7.5}"
20562.703,FrequencyErrorMsg,"{'t': 20562.703, 'error_hz': 0.3125}"
20562.703,FrequencyMsg,"{'t': 20562.703, 'f_hz': 7.8125}"
20562.703,SNRMsg,"{'t': 20562.703, 'snr_db': 12.296401141411}"
20562.703,FilteredAccelMsg,"{'t': 20562.703, 'value': '<array len=200>'}"
20562.703,AccelMsg,"{'t': 20562.703, 'ax': 0.5987, 'ay': -0.5776, 'az': -0.5236}"
1773704319.0838916,ReferenceFreqMsg,"{'t': 1773704319.0838916, 'f_ref': 7.5}"
1773704319.0904174,ReferenceFreqMsg,"{'t': 1773704319.0904174, 'f_ref': 7.5}"
20562.703,AccelMsg,"{'t': 20562.703, 'ax': -0.2305, 'ay': -0.0245, 'az': -0.7195}"
1773704319.091727,ReferenceFreqMsg,"{'t': 1773704319.091727, 'f_ref': 7.5}"
1773704319.093957,ReferenceFreqMsg,"{'t': 1773704319.093957, 'f_ref': 7.5}"
1773704319.0954316,ReferenceFreqMsg,"{'t': 1773704319.0954316, 'f_ref': 7.5}"
1773704319.0967765,ReferenceFreqMsg,"{'t': 1773704319.0967765, 'f_ref': 7.5}"
1773704319.0984204,ReferenceFreqMsg,"{'t': 1773704319.0984204, 'f_ref': 7.5}"
20562.718,AccelMsg,"{'t': 20562.718, 'ax': -0.4479, 'ay': -0.2474, 'az': -0.2416}"
1773704319.0997462,ReferenceFreqMsg,"{'t': 1773704319.0997462, 'f_ref': 7.5}"
1773704319.1061254,ReferenceFreqMsg,"{'t': 1773704319.1061254, 'f_ref': 7.5}"
1773704319.1074517,ReferenceFreqMsg,"{'t': 1773704319.1074517, 'f_ref': 7.5}"
1773704319.1087925,ReferenceFreqMsg,"{'t': 1773704319.1087925, 'f_ref': 7.5}"
1773704319.110781,ReferenceFreqMsg,"{'t': 1773704319.110781, 'f_ref': 7.5}"
20562.718,AccelMsg,"{'t': 20562.718, 'ax': -0.3699, 'ay': -0.2783, 'az': 0.6594}"
1773704319.1125002,ReferenceFreqMsg,"{'t': 1773704319.1125002, 'f_ref': 7.5}"
1773704319.115522,ReferenceFreqMsg,"{'t': 1773704319.115522, 'f_ref': 7.5}"
1773704319.1171718,ReferenceFreqMsg,"{'t': 1773704319.1171718, 'f_ref': 7.5}"
1773704319.1187472,ReferenceFreqMsg,"{'t': 1773704319.1187472, 'f_ref': 7.5}"
20562.734,AccelMsg,"{'t': 20562.734, 'ax': 0.316, 'ay': -0.1923, 'az': -0.0206}"
1773704319.120555,ReferenceFreqMsg,"{'t': 1773704319.120555, 'f_ref': 7.5}"
1773704319.126343,ReferenceFreqMsg,"{'t': 1773704319.126343, 'f_ref': 7.5}"
1773704319.127882,ReferenceFreqMsg,"{'t': 1773704319.127882, 'f_ref': 7.5}"
1773704319.1294227,ReferenceFreqMsg,"{'t': 1773704319.1294227, 'f_ref': 7.5}"
1773704319.1308067,ReferenceFreqMsg,"{'t': 1773704319.1308067, 'f_ref': 7.5}"
1773704319.1324255,ReferenceFreqMsg,"{'t': 1773704319.1324255, 'f_ref': 7.5}"
20562.75,AccelMsg,"{'t': 20562.75, 'ax': 0.5173, 'ay': 0.0314, 'az': -0.0665}"
1773704319.1337557,ReferenceFreqMsg,"{'t': 1773704319.1337557, 'f_ref': 7.5}"
1773704319.136447,ReferenceFreqMsg,"{'t': 1773704319.136447, 'f_ref': 7.5}"
1773704319.138115,ReferenceFreqMsg,"{'t': 1773704319.138115, 'f_ref': 7.5}"
1773704319.1395118,ReferenceFreqMsg,"{'t': 1773704319.1395118, 'f_ref': 7.5}"
20562.765,AccelMsg,"{'t': 20562.765, 'ax': -0.1429, 'ay': -0.0521, 'az': 0.7303}"
1773704319.1410758,ReferenceFreqMsg,"{'t': 1773704319.1410758, 'f_ref': 7.5}"
1773704319.147341,ReferenceFreqMsg,"{'t': 1773704319.147341, 'f_ref': 7.5}"
1773704319.1486568,ReferenceFreqMsg,"{'t': 1773704319.1486568, 'f_ref': 7.5}"
1773704319.1511052,ReferenceFreqMsg,"{'t': 1773704319.1511052, 'f_ref': 7.5}"
1773704319.1529016,ReferenceFreqMsg,"{'t': 1773704319.1529016, 'f_ref': 7.5}"
20562.765,AccelMsg,"{'t': 20562.765, 'ax': -0.0313, 'ay': 0.0666, 'az': 0.1509}"
1773704319.1547287,ReferenceFreqMsg,"{'t': 1773704319.1547287, 'f_ref': 7.5}"
1773704319.1568663,ReferenceFreqMsg,"{'t': 1773704319.1568663, 'f_ref': 7.5}"
1773704319.159266,ReferenceFreqMsg,"{'t': 1773704319.159266, 'f_ref': 7.5}"
1773704319.1609921,ReferenceFreqMsg,"{'t': 1773704319.1609921, 'f_ref': 7.5}"
20562.781,AccelMsg,"{'t': 20562.781, 'ax': 0.0941, 'ay': -0.0997, 'az': 0.7034}"
1773704319.16276,ReferenceFreqMsg,"{'t': 1773704319.16276, 'f_ref': 7.5}"
1773704319.166903,ReferenceFreqMsg,"{'t': 1773704319.166903, 'f_ref': 7.5}"
1773704319.168608,ReferenceFreqMsg,"{'t': 1773704319.168608, 'f_ref': 7.5}"
20562.781,AccelMsg,"{'t': 20562.781, 'ax': -0.0244, 'ay': -0.1387, 'az': 0.3892}"
1773704319.1700594,ReferenceFreqMsg,"{'t': 1773704319.1700594, 'f_ref': 7.5}"
1773704319.1765304,ReferenceFreqMsg,"{'t': 1773704319.1765304, 'f_ref': 7.5}"
